职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
Python数据开发工程师,上海·浦东新区·塘桥,15-22K,5-10年本科,诚迈科技,移动互联网已上市1000-9999人,员工旅游，加班补助，交通补助，通讯补贴，带薪年假，餐补，节日福利,https://www.zhipin.com/job_detail/3a8425992392ee481Xd62tW7EFpX.html
Python高级开发工程师,上海,15-20K,1-3年本科,鲸朵,仪器仪表/工业自动化天使轮100-499人,餐补，年终奖，带薪年假，带薪病假，节日福利，住房补贴，零食下午茶，定期团建，定期体检，五险一金,https://www.zhipin.com/job_detail/c6e9049b4e06c9721XR_3dy6GFFS.html
Python开发工程师,上海·浦东新区·张江,20-35K·13薪,3-5年本科,富欣通信,通信/网络设备未融资100-499人,年终奖，定期体检，零食下午茶，节日福利，带薪年假，加班补助，餐补，员工旅游，五险一金，免费班车,https://www.zhipin.com/job_detail/bb7fb2df86f802fb1n180ti-GFZR.html
Python开发工程师,上海·浦东新区·张江,12-15K,1-3年本科,上海朝阳永续,数据服务C轮100-499人,带薪年假，定期体检，节日福利，餐补，年终奖，五险一金，员工旅游,https://www.zhipin.com/job_detail/55d7733e2b211e8b1XV_2d--EFVU.html
Python中级工程师（金融方向）,上海·黄浦区·城隍庙,16-19K,3-5年本科,宝旗信息,计算机软件不需要融资100-499人,员工旅游，团建活动，节日福利，餐补，带薪年假，零食下午茶，定期体检，补充医疗保险，五险一金,https://www.zhipin.com/job_detail/f412df4ee570cef71nN-3ty6FlZS.html
Python开发工程师,上海·闵行区·吴泾,11-17K,1-3年本科,金骋软件,计算机软件20-99人,,https://www.zhipin.com/job_detail/d1e0da0a17dfc2611n183dS1FlRS.html
Python开发工程师,上海,10-15K,3-5年本科,上海至盛信息,O2OA轮20-99人,员工旅游，通讯补贴，五险一金，交通补助，加班补助，节日福利，餐补，带薪年假，年终奖,https://www.zhipin.com/job_detail/81210e70cd6eb0241XVz3dq4E1BQ.html
Python开发工程师,上海,10-15K,1-3年本科,大智慧,互联网已上市1000-9999人,五险一金，餐补，定期体检，节日福利，年终奖，股票期权，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/131bd29b4da7660233d83dW8EVA~.html
Python开发技术顾问,上海,15-30K,3-5年本科,先胜业财,企业服务C轮100-499人,带薪年假，加班补助，节日福利，定期体检，股票期权，年终奖，通讯补贴，零食下午茶，员工旅游，五险一金,https://www.zhipin.com/job_detail/bcc0ebd755bd6fe01nJ639u4F1ZW.html
Python开发工程师,上海·闵行区·华漕,12-18K,1-3年本科,云钠科技,计算机软件A轮100-499人,节日福利，员工旅游，年终奖，零食下午茶，定期体检，五险一金，带薪年假，股票期权,https://www.zhipin.com/job_detail/33b88b126fc9c5041nx_3ty8GVZU.html
Python开发工程师,上海,18-35K·13薪,1-3年本科,螣龙安科,信息安全A轮100-499人,定期体检，五险一金，包吃，交通补助，全勤奖，餐补，补充医疗保险，股票期权，年终奖，员工旅游，加班补助，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/45612ef59268c12c1XR_0928ElFV.html
Python开发工程师,上海·浦东新区·三林,25-35K·14薪,经验不限本科,联洋国融,互联网不需要融资100-499人,交通补助，股票期权，节日福利，五险一金，带薪年假，零食下午茶，年终奖，通讯补贴，加班补助，定期体检，餐补,https://www.zhipin.com/job_detail/dee78b2cde8c730c1XR-3t-5E1NZ.html
Python量化开发工程师,上海·浦东新区·张江,10-15K·13薪,在校/应届硕士,量投科技,计算机软件未融资100-499人,员工旅游，补充医疗保险，定期体检，五险一金，股票期权，带薪年假，交通补助，节日福利，年终奖,https://www.zhipin.com/job_detail/29f850f1ab13f6b21n1z2tq_EFNU.html
python开发工程师,上海·普陀区·长风,15-18K·13薪,3-5年大专,伦伟实业,信息安全不需要融资100-499人,交通补助，带薪年假，五险一金，加班补助，年终奖，员工旅游，全勤奖，节日福利,https://www.zhipin.com/job_detail/c0d27c0768f026861nF_0ti4FVBX.html
Python后端研发工程师,上海,18-30K·15薪,3-5年本科,斗象科技,信息安全D轮及以上500-999人,年终奖，员工旅游，零食下午茶，股票期权，定期体检，五险一金，节日福利，带薪年假，餐补，加班补助，交通补助,https://www.zhipin.com/job_detail/c113c121345c4e711nZz2du5GFRQ.html
python开发工程师,上海·闵行区·吴泾,12-24K,经验不限本科,图灵量子,电子/半导体/集成电路天使轮20-99人,五险一金,https://www.zhipin.com/job_detail/53cc950ffbafbf711nx73dW6FFNQ.html
中级Python开发工程师,上海·浦东新区·世纪公园,13-15K,3-5年本科,博彦科技,计算机软件已上市10000人以上,五险一金，定期体检，年终奖，免费班车，节日福利，带薪年假,https://www.zhipin.com/job_detail/b0440970439d2e6e1XZz2du4GFVT.html
python开发工程师,上海·徐汇区·徐家汇,8-12K·13薪,1-3年大专,百脑汇,其他行业不需要融资100-499人,员工旅游，带薪年假，节日福利，年终奖，五险一金,https://www.zhipin.com/job_detail/5fa63a6ca34dc2a81nN-3Nu5EVVX.html
Python开发工程师,上海·黄浦区·新天地,15-30K,1-3年本科,谷露软件,计算机软件A轮20-99人,五险一金，年终奖，带薪年假，股票期权，节日福利,https://www.zhipin.com/job_detail/13848fb58ebffce21XVz09y5GFZX.html
python开发工程师,上海,15-20K,3-5年本科,月新生科,数据服务未融资0-20人,补充医疗保险，餐补，带薪年假，定期体检，五险一金，节日福利，交通补助，员工旅游，年终奖，通讯补贴,https://www.zhipin.com/job_detail/7af68cf7859eaf501nJy3t6-EFBS.html
Python高级开发工程师,上海·杨浦区·东外滩,15-25K·13薪,3-5年本科,Finture科技,移动互联网A轮100-499人,定期体检，年终奖，员工旅游，五险一金，带薪年假，股票期权，加班补助，零食下午茶，补充医疗保险,https://www.zhipin.com/job_detail/e4bb659e6dd512c11XVz39m9E1VR.html
高级python开发,上海·长宁区·北新泾,15-30K·15薪,3-5年本科,长城汽车数字化中心,汽车生产已上市10000人以上,年终奖，节日福利，股票期权，五险一金，带薪年假，加班补助，全勤奖，包吃，定期体检,https://www.zhipin.com/job_detail/f80c24566a4e0f191nx73N-6GFNT.html
Python高级开发工程师,上海,15-25K·14薪,3-5年本科,纳纳科技,数据服务不需要融资100-499人,节日福利，五险一金，零食下午茶，交通补助，员工旅游，住房补贴，带薪年假，年终奖，餐补，加班补助,https://www.zhipin.com/job_detail/05c98499ab2d5e6a1XV-09S0FFpU.html
Python后端开发工程师,上海·浦东新区·张江,12-22K·14薪,在校/应届本科,光之树科技,互联网A轮20-99人,年终奖，零食下午茶，节日福利，带薪年假，定期体检，五险一金,https://www.zhipin.com/job_detail/085dac8af85381c51nJ83d6_E1JX.html
Python开发工程师（上海）,上海·浦东新区·塘桥,12-20K·14薪,经验不限本科,华讯网络,计算机软件未融资1000-9999人,培养体系，员工旅游，交通补助，通讯补贴，带薪年假，定期体检，节日福利，加班补助，补充医疗保险，五险一金，年终奖，股票期权,https://www.zhipin.com/job_detail/fb6348dd79c0b5f91nN73t24FlRU.html
高级Python交付工程师,上海·浦东新区·张江,12-24K·13薪,3-5年本科,自然而然,互联网天使轮20-99人,节日福利，五险一金，零食下午茶，年终奖，带薪年假,https://www.zhipin.com/job_detail/ac7d4d826e9a74a31nJz0ty1FFFY.html
Python软件开发工程师,上海·浦东新区·张江,15-20K,1-3年本科,Medtrum,医疗设备/器械C轮100-499人,,https://www.zhipin.com/job_detail/599052e68288a4e21nJ60t-8FFFQ.html
Python后端开发工程师,上海·浦东新区·金桥,15-17K,3-5年本科,Prime IFM,物业服务未融资100-499人,定期体检，五险一金，员工旅游，零食下午茶，年终奖,https://www.zhipin.com/job_detail/e3994c08fa8f76061n170tm8GVVY.html
高级/资深后端工程师（python）,上海·静安区·大宁,20-40K·16薪,5-10年本科,品览数据,数据服务A轮100-499人,节日福利，员工旅游，零食下午茶，带薪年假，交通补助，股票期权，年终奖，定期体检，五险一金,https://www.zhipin.com/job_detail/074064b519ab69a71nN_2961FVdQ.html
python研发工程师,上海·浦东新区·陆家嘴,15-30K,经验不限本科,招鲤,互联网A轮0-20人,年终奖，员工旅游，带薪年假，零食下午茶，五险一金，餐补，定期体检，节日福利，股票期权,https://www.zhipin.com/job_detail/8cc56d49d86608351nZ90t21E1RT.html
Python后端工程师,上海·闵行区·老闵行,20-40K·15薪,5-10年大专,宾通智能,计算机软件A轮100-499人,交通补助，餐补，通讯补贴，五险一金，加班补助，股票期权，带薪年假，年终奖，零食下午茶，员工旅游，节日福利,https://www.zhipin.com/job_detail/373c81147239f8f21nd429y4GFBZ.html
python实施工程师/RPA实施工程师,上海·静安区·大宁,13-21K·16薪,经验不限大专,壹沓科技,企业服务A轮100-499人,定期体检，员工旅游，带薪年假，交通补助，节日福利，餐补，五险一金，年终奖，股票期权，零食下午茶,https://www.zhipin.com/job_detail/96f047fc67ee86a81XR_29m-EFFZ.html
Python少儿编程讲师（地点就近）,上海·黄浦区·西藏南路,12-18K·13薪,经验不限本科,小码教育,在线教育C轮1000-9999人,股票期权，年终奖，节日福利，零食下午茶，餐补，带薪年假，员工旅游，五险一金,https://www.zhipin.com/job_detail/d4734d6710dae5751n1-09i5GFBT.html
Python后端开发工程师（电商）,上海·长宁区·新华路,15-25K,3-5年大专,点正互联网科技,电子商务未融资100-499人,年终奖，五险一金，零食下午茶，员工旅游，加班补助，带薪年假,https://www.zhipin.com/job_detail/071f84ec6439079b1XZ73ty5GFVS.html
Python高级软件开发工程师,上海·徐汇区·漕河泾,15-30K·13薪,1-3年本科,杰恩,建筑设计已上市500-999人,节日福利，五险一金，零食下午茶，带薪年假，定期体检，员工旅游,https://www.zhipin.com/job_detail/0b5ca38f96d04a391nd42tS7FFJV.html
Python中级工程师,上海·浦东新区·张江,18-25K,经验不限本科,数行科技,数据服务A轮20-99人,带薪年假，补充医疗保险，年终奖，五险一金，零食下午茶，通讯补贴，股票期权，员工旅游,https://www.zhipin.com/job_detail/5bc59214aeb329eb1HV93du5FFM~.html
高级python后端工程师,上海·闵行区·浦江,20-35K·13薪,5-10年本科,之江生物,医疗健康已上市500-999人,宿舍，加班补助，员工旅游，节日福利，年终奖，定期体检，五险一金，带薪年假，零食下午茶，餐补,https://www.zhipin.com/job_detail/d48c7b44c5f98c271n1z29y8E1NS.html
python开发工程师（智能客服）,上海,25-35K·15薪,5-10年大专,乐言科技,互联网D轮及以上1000-9999人,节日福利，带薪年假，五险一金，补充医疗保险，定期体检，零食下午茶，年终奖,https://www.zhipin.com/job_detail/6cff60456c5d49ad1XR60tm_FFtZ.html
中高级Python后端开发工程师,上海,15-30K·14薪,3-5年本科,旭荣科技,互联网未融资20-99人,1年2次调薪，年终奖，零食下午茶，带薪病假，餐补，五险一金，健身俱乐部，节日福利，定期海外旅游，国家法定假期，补充医疗保险，定期户外拓展，慰问礼金，定期团建，生育礼金，带薪年假，结婚礼金,https://www.zhipin.com/job_detail/aa98229ce10dd6121nZ409S4EFBQ.html
python开发（浦发银行）,上海·浦东新区·陆家嘴,12-20K,3-5年大专,汉克时代,互联网不需要融资1000-9999人,通讯补贴，住房补贴，年终奖，交通补助，五险一金，节日福利，带薪年假，定期体检，员工旅游,https://www.zhipin.com/job_detail/aec1a34b66b6ce481n1_3dm9EFBU.html
python后端开发工程师,上海·黄浦区·老西门,15-20K·13薪,1-3年本科,零点有数,数据服务已上市500-999人,五险一金，节日福利，年终奖，周末双休，餐补，员工旅游，带薪年假,https://www.zhipin.com/job_detail/b03ef5450c5200711nxy3d64E1RZ.html
Python开发工程师（广告技术）,上海·徐汇区·漕河泾,25-35K·14薪,3-5年本科,莉莉丝游戏,游戏未融资1000-9999人,五险一金，节日福利，零食下午茶，带薪年假，定期体检，年终奖，员工旅游，加班补助,https://www.zhipin.com/job_detail/061b9f9f01453f7a1n1629y_EltX.html
高级量化交易系统开发工程师（Python）,上海·浦东新区·南码头,15-26K,3-5年硕士,盾枫,基金不需要融资0-20人,股票期权，定期体检，五险一金，节日福利，零食下午茶，年终奖，补充医疗保险，带薪年假，员工旅游,https://www.zhipin.com/job_detail/c1744f8843121c7b1nx80tW8ElpT.html
Python研发工程师/后端开发工程师,上海·杨浦区·东外滩,23-35K·13薪,5-10年本科,上海展湾信息科技,计算机软件A轮100-499人,员工旅游，零食下午茶，带薪年假，年终奖，定期体检，五险一金，股票期权，节日福利,https://www.zhipin.com/job_detail/ccc40f2fceea1de01nJ409u-FVdV.html
中级Python开发工程师,上海·徐汇区·漕河泾,15-20K,1-3年本科,牙木科技,计算机软件不需要融资100-499人,定期体检，年终奖，五险一金，零食下午茶，节日福利，带薪年假，补充医疗保险，通讯补贴,https://www.zhipin.com/job_detail/fdd6996791a414da1XR-29u6EVBR.html
Python开发工程师,上海,25-35K,3-5年本科,淘利资产,基金未融资20-99人,交通补助，员工旅游，定期体检，五险一金，餐补，带薪年假，全勤奖,https://www.zhipin.com/job_detail/c3d2dcdad2a09a391nF53t-0EFJR.html
Python,上海,8-9K·14薪,在校/应届学历不限,中集飞瞳,智能硬件已上市100-499人,补充医疗保险，年终奖，股票期权，五险一金，包吃，通讯补贴，节日福利，交通补助，餐补,https://www.zhipin.com/job_detail/fe705fdd5ca3ef6b1nVy3d-_FVNV.html
